geonlp_id,entry_id,body,suffix,fullname,body_kana,suffix_kana,ne_class,hypernym,address,tel,longitude,latitude,code,address_level
"0oFsrH","43460","八代","郡/","八代郡","ヤツシロ","グン/","行政地域/郡","熊本県","熊本県八代郡",,"130.63289","32.61232","lasdec:434604/jisx0402:43460","2"
"IkEl9K","43461","坂本","村/","坂本村","サカモト","ムラ/","市区町村/村","熊本県/八代郡","八代郡坂本村大字坂本４２２８番地の１２","0965-45-2211","130.65793","32.43728","lasdec:434612/jisx0402:43461","3"
"qgDdRN","43462","千丁","町/","千丁町","センチョウ","マチ/","市区町村/町","熊本県/八代郡","八代郡千丁町大字新牟田１５０２番地の１","0965-46-1101","130.63394","32.53188","lasdec:434621/jisx0402:43462","3"
"8cC6zQ","43463","鏡","町/","鏡町","カガミ","マチ/","市区町村/町","熊本県/八代郡","八代郡鏡町大字内田４５３番地１","0965-52-1111","130.64883","32.56327","lasdec:434639/jisx0402:43463","3"
"Q8AZhT","43464","竜北","町/","竜北町","リュウホク","マチ/","市区町村/町","熊本県/八代郡","八代郡竜北町大字島地６４２番地","0965-52-7111","130.67607","32.58257","lasdec:434647/jisx0402:43464","3"
"y4zRZW","43465","宮原","町/","宮原町","ミヤハラ","マチ/","市区町村/町","熊本県/八代郡","八代郡宮原町大字宮原町６９番地の１","0965-62-2311","130.68242","32.55638","lasdec:434655/jisx0402:43465","3"
"g0yKHZ","43466","東陽","村/","東陽村","トウヨウ","ムラ/","市区町村/村","熊本県/八代郡","八代郡東陽村大字南１１０５番地の１","0965-65-2111","130.71492","32.54568","lasdec:434663/jisx0402:43466","3"
"XWxDq2","43467","泉","村/","泉村","イズミ","ムラ/","市区町村/村","熊本県/八代郡","八代郡泉村大字柿迫３１３１番地","0965-67-2111","130.81342","32.54678","lasdec:434671/jisx0402:43467","3"
"FSww85","43468","氷川","町/","氷川町","ヒカワ","チョウ/","市区町村/町","熊本県/八代郡","八代郡氷川町島地６４２","0965-52-7111","130.67607","32.58257","lasdec:434680/jisx0402:43468","3"
"nOvoQ8","43480","葦北","郡/","葦北郡","アシキタ","グン/","行政地域/郡","熊本県","熊本県葦北郡",,"130.58919","32.28556","lasdec:434809/jisx0402:43480","2"
"5Kuhyb","43481","田浦","町/","田浦町","タノウラ","マチ/","市区町村/町","熊本県/葦北郡","葦北郡田浦町大字田浦町６５３番地","0966-87-1111",,,"lasdec:434817/jisx0402:43481","3"
"NGtage","43482","芦北","町/","芦北町","アシキタ","マチ/","市区町村/町","熊本県/葦北郡","葦北郡芦北町大字芦北２０１５","0966-82-2511","130.49329","32.30029","lasdec:434825/jisx0402:43482","3"
"vCs2Yh","43483","湯浦","町/","湯浦町","ユノウラ","マチ/","市区町村/町","熊本県/葦北郡","熊本県葦北郡湯浦町",,,,"lasdec:434833/jisx0402:43483","3"
"dyqVGk","43484","津奈木","町/","津奈木町","ツナギ","マチ/","市区町村/町","熊本県/葦北郡","葦北郡津奈木町大字小津奈木２１２３","0966-78-3111","130.44188","32.23478","lasdec:434841/jisx0402:43484","3"
"VupOon","43500","球磨","郡/","球磨郡","クマ","グン/","行政地域/郡","熊本県","熊本県球磨郡",,"130.82004","32.17174","lasdec:435007/jisx0402:43500","2"
"DqoH6q","43501","錦","町/","錦町","ニシキ","マチ/","市区町村/町","熊本県/球磨郡","球磨郡錦町大字一武１５８７","0966-38-1111","130.84038","32.21385","lasdec:435015/jisx0402:43501","3"
"lmnzOt","43502","上","村/","上村","ウエ","ムラ/","市区町村/村","熊本県/球磨郡","球磨郡上村大字上１８５５番地","0966-47-0311",,,"lasdec:435023/jisx0402:43502","3"
"3imsww","43503","免田","町/","免田町","メンダ","マチ/","市区町村/町","熊本県/球磨郡","球磨郡免田町甲１１９９番地","0966-45-1111","130.89461","32.23756","lasdec:435031/jisx0402:43503","3"
"Lellez","43504","岡原","村/","岡原村","オカハル","ムラ/","市区町村/村","熊本県/球磨郡","球磨郡岡原村大字宮原９０６番地","0966-45-2222","130.93275","32.24058","lasdec:435040/jisx0402:43504","3"
"takdWC","43505","多良木","町/","多良木町","タラギ","マチ/","市区町村/町","熊本県/球磨郡","球磨郡多良木町大字多良木１６４８","0966-42-6111","130.9301","32.26488","lasdec:435058/jisx0402:43505","3"
"b6j6EF","43506","湯前","町/","湯前町","ユノマエ","マチ/","市区町村/町","熊本県/球磨郡","球磨郡湯前町１９８９−１","0966-43-4111","131.01071","32.28837","lasdec:435066/jisx0402:43506","3"
"T2hZmI","43507","水上","村/","水上村","ミズカミ","ムラ/","市区町村/村","熊本県/球磨郡","球磨郡水上村大字岩野９０","0966-44-0311","130.987","32.2965","lasdec:435074/jisx0402:43507","3"
"AYgS4L","43508","須恵","村/","須恵村","スエ","ムラ/","市区町村/村","熊本県/球磨郡","球磨郡須恵村１３２番地","0966-45-1121",,,"lasdec:435082/jisx0402:43508","3"
"iUfKMO","43509","深田","村/","深田村","フカダ","ムラ/","市区町村/村","熊本県/球磨郡","球磨郡深田村西９６７番地の２","0966-45-1133","130.85976","32.24687","lasdec:435091/jisx0402:43509","3"
"0QeDuR","43510","相良","村/","相良村","サガラ","ムラ/","市区町村/村","熊本県/球磨郡","球磨郡相良村大字深水２５００−１","0966-35-0211","130.80295","32.23807","lasdec:435104/jisx0402:43510","3"
"IMdwcU","43511","五木","村/","五木村","イツキ","ムラ/","市区町村/村","熊本県/球磨郡","球磨郡五木村甲字下手２６７２−７","0966-37-2211","130.8268","32.39802","lasdec:435112/jisx0402:43511","3"
"qIcoUX","43512","山江","村/","山江村","ヤマエ","ムラ/","市区町村/村","熊本県/球磨郡","球磨郡山江村大字山田甲１３５６−１","0966-23-3111","130.76936","32.2433","lasdec:435121/jisx0402:43512","3"
"8EbhD0","43513","球磨","村/","球磨村","クマ","ムラ/","市区町村/村","熊本県/球磨郡","球磨郡球磨村大字渡丙１７３０","0966-32-1111","130.69223","32.24015","lasdec:435139/jisx0402:43513","3"
"QAaal3","43514","あさぎり","町/","あさぎり町","アサギリ","チョウ/","市区町村/町","熊本県/球磨郡","球磨郡あさぎり町免田東１１９９","0966-45-1111","130.89461","32.23756","lasdec:435147/jisx0402:43514","3"
"yw9336","43520","天草","郡/","天草郡","アマクサ","グン/","行政地域/郡","熊本県","熊本県天草郡",,"130.09196","32.52715","lasdec:435201/jisx0402:43520","2"
"gs7VL9","43521","大矢野","町/","大矢野町","オオヤノ","マチ/","市区町村/町","熊本県/天草郡","天草郡大矢野町大字上１５１４番地","0964-56-1111","130.41885","32.58637","lasdec:435210/jisx0402:43521","3"
"Yo6Otc","43522","松島","町/","松島町","マツシマ","マチ/","市区町村/町","熊本県/天草郡","天草郡松島町大字合津３５３８番地の３","0969-56-1111","130.42725","32.50673","lasdec:435228/jisx0402:43522","3"
"Gk5Hbf","43523","有明","町/","有明町","アリアケ","マチ/","市区町村/町","熊本県/天草郡","天草郡有明町大字赤崎３３８３番地","0969-53-1111","130.32065","32.51673","lasdec:435236/jisx0402:43523","3"
"og4zTi","43524","姫戸","町/","姫戸町","ヒメド","マチ/","市区町村/町","熊本県/天草郡","天草郡姫戸町大字姫浦２５０２番地の３","0969-58-2111","130.40744","32.44273","lasdec:435244/jisx0402:43524","3"
"6c3sBl","43525","龍ヶ岳","町/","龍ヶ岳町","リュウガタケ","マチ/","市区町村/町","熊本県/天草郡","天草郡龍ヶ岳町大字高戸１４１２番地","0969-62-1111","130.39389","32.39662","lasdec:435252/jisx0402:43525","3"
"O82ljo","43526","御所浦","町/","御所浦町","ゴショウラ","マチ/","市区町村/町","熊本県/天草郡","天草郡御所浦町３５２７番地","0969-67-2111",,,"lasdec:435261/jisx0402:43526","3"
"w41e1r","43527","倉岳","町/","倉岳町","クラタケ","マチ/","市区町村/町","熊本県/天草郡","天草郡倉岳町大字棚底１９１９番地","0969-64-3111","130.33963","32.41038","lasdec:435279/jisx0402:43527","3"
"e006Ju","43528","栖本","町/","栖本町","スモト","マチ/","市区町村/町","熊本県/天草郡","天草郡栖本町大字馬場１７９番地","0969-66-3111","130.27226","32.42151","lasdec:435287/jisx0402:43528","3"
"VVYZrx","43529","新和","町/","新和町","シンワ","マチ/","市区町村/町","熊本県/天草郡","天草郡新和町小宮地６６９番地の１","0969-46-2111","130.18355","32.36379","lasdec:435295/jisx0402:43529","3"
"DRXS9A","43530","五和","町/","五和町","イツワ","マチ/","市区町村/町","熊本県/天草郡","天草郡五和町大字御領２９４３番地","0969-32-1111","130.18707","32.51561","lasdec:435309/jisx0402:43530","3"
"lNWKRD","43531","苓北","町/","苓北町","レイホク","マチ/","市区町村/町","熊本県/天草郡","天草郡苓北町志岐６６０","0969-35-1111","130.05165","32.51212","lasdec:435317/jisx0402:43531","3"
"3JVDzG","43532","天草","町/","天草町","アマクサ","マチ/","市区町村/町","熊本県/天草郡","天草郡天草町高浜乙第７２１番地の９","0969-42-1111","129.99521","32.37169","lasdec:435325/jisx0402:43532","3"
"LFUwhJ","43533","河浦","町/","河浦町","カワウラ","マチ/","市区町村/町","熊本県/天草郡","天草郡河浦町大字河浦５２２５番地","09697-6-1111","130.07687","32.33097","lasdec:435333/jisx0402:43533","3"
"tBToZM","44201","大分","市/","大分市","オオイタ","シ/","市区町村/市","大分県","大分市荷揚町２−３１","097-534-6111","131.60994","33.23988","lasdec:442011/jisx0402:44201","3"
"bxShHP","44202","別府","市/","別府市","ベップ","シ/","市区町村/市","大分県","別府市上野口町１−１５","0977-21-1111","131.49092","33.28449","lasdec:442020/jisx0402:44202","3"
"TtRapS","44203","中津","市/","中津市","ナカツ","シ/","市区町村/市","大分県","中津市豊田町１４−３","0979-22-1111","131.18884","33.59924","lasdec:442038/jisx0402:44203","3"
"BpQ37V","44204","日田","市/","日田市","ヒタ","シ/","市区町村/市","大分県","日田市田島２−６−１","0973-23-3111","130.94102","33.32096","lasdec:442046/jisx0402:44204","3"
"jlOVPY","44205","佐伯","市/","佐伯市","サイキ","シ/","市区町村/市","大分県","佐伯市中村南町１−１","0972-22-3111","131.89973","32.96004","lasdec:442054/jisx0402:44205","3"
"1hNOy1","44206","臼杵","市/","臼杵市","ウスキ","シ/","市区町村/市","大分県","臼杵市大字臼杵７２−１","0972-63-1111","131.80467","33.12344","lasdec:442062/jisx0402:44206","3"
"JdMHg4","44207","津久見","市/","津久見市","ツクミ","シ/","市区町村/市","大分県","津久見市宮本町２０−１５","0972-82-4111","131.86154","33.07232","lasdec:442071/jisx0402:44207","3"
"r9LzY7","44208","竹田","市/","竹田市","タケタ","シ/","市区町村/市","大分県","竹田市大字会々１６５０","0974-63-1111","131.396","32.97514","lasdec:442089/jisx0402:44208","3"
"95KsGa","44209","豊後高田","市/","豊後高田市","ブンゴタカダ","シ/","市区町村/市","大分県","豊後高田市御玉１１４","0978-22-3100","131.44469","33.55702","lasdec:442097/jisx0402:44209","3"
"R1Jlod","44210","杵築","市/","杵築市","キツキ","シ/","市区町村/市","大分県","杵築市大字杵築３７７−１","0978-62-3131","131.61772","33.41651","lasdec:442101/jisx0402:44210","3"
"yXIe6g","44211","宇佐","市/","宇佐市","ウサ","シ/","市区町村/市","大分県","宇佐市大字上田１０３０−１","0978-32-1111","131.35277","33.5315","lasdec:442119/jisx0402:44211","3"
"gTH6Oj","44212","豊後大野","市/","豊後大野市","ブンゴオオノ","シ/","市区町村/市","大分県","豊後大野市三重町市場１２００","0974-22-1001","131.58528","32.97818","lasdec:442127/jisx0402:44212","3"
"YPFZwm","44213","由布","市/","由布市","ユフ","シ/","市区町村/市","大分県","由布市庄内町柿原３０２","097-582-1111","131.42606","33.17985","lasdec:442135/jisx0402:44213","3"
"GLESep","44214","国東","市/","国東市","クニサキ","シ/","市区町村/市","大分県","国東市国東町田深２８０−２","0978-72-1111","131.73111","33.56599","lasdec:442143/jisx0402:44214","3"
"oHDKWs","44300","西国東","郡/","西国東郡","ニシクニサキ","グン/","行政地域/郡","大分県","大分県西国東郡",,"131.55969","33.49468","lasdec:443000/jisx0402:44300","2"
"6DCDEv","44301","大田","村/","大田村","オオタ","ムラ/","市区町村/村","大分県/西国東郡","西国東郡大田村大字石丸４４５番地","0978-52-2222","131.55969","33.49468","lasdec:443018/jisx0402:44301","3"
"OzBwmy","44302","真玉","町/","真玉町","マタマ","マチ/","市区町村/町","大分県/西国東郡","西国東郡真玉町２１４４番地の１２","0978-53-5111",,,"lasdec:443026/jisx0402:44302","3"
"wvAp4B","44303","香々地","町/","香々地町","カカヂ","チョウ/","市区町村/町","大分県/西国東郡","西国東郡香々地町大字見目１１８番地","0978-54-3111","131.54128","33.66042","lasdec:443034/jisx0402:44303","3"
"erzhME","44320","東国東","郡/","東国東郡","ヒガシクニサキ","グン/","行政地域/郡","大分県","大分県東国東郡",,"131.63551","33.71849","lasdec:443204/jisx0402:44320","2"
"WnyauH","44321","国見","町/","国見町","クニミ","チョウ/","市区町村/町","大分県/東国東郡","東国東郡国見町大字伊美２３００番地の２","0978-82-1111","131.59848","33.68359","lasdec:443212/jisx0402:44321","3"
"Ejx3cK","44322","姫島","村/","姫島村","ヒメシマ","ムラ/","市区町村/村","大分県/東国東郡","東国東郡姫島村１６３０−１","0978-87-2111","131.63551","33.71849","lasdec:443221/jisx0402:44322","3"
"mfvVUN","44323","国東","町/","国東町","クニサキ","マチ/","市区町村/町","大分県/東国東郡","東国東郡国東町大字田深２８０番地の２","0978-72-1111","131.73111","33.56599","lasdec:443239/jisx0402:44323","3"
"4buOCQ","44324","武蔵","町/","武蔵町","ムサシ","マチ/","市区町村/町","大分県/東国東郡","東国東郡武蔵町大字古市６８４番地","09786-8-1111","131.72169","33.50013","lasdec:443247/jisx0402:44324","3"
"M7tHkT","44325","安岐","町/","安岐町","アキ","マチ/","市区町村/町","大分県/東国東郡","東国東郡安岐町大字中園１００番地","09786-7-1111","131.69522","33.46533","lasdec:443255/jisx0402:44325","3"
"u3sA2W","44340","速見","郡/","速見郡","ハヤミ","グン/","行政地域/郡","大分県","大分県速見郡",,"131.45985","33.37159","lasdec:443409/jisx0402:44340","2"
"bZrsKZ","44341","日出","町/","日出町","ヒジ","マチ/","市区町村/町","大分県/速見郡","速見郡日出町２９７４−１","0977-73-3111","131.45985","33.37159","lasdec:443417/jisx0402:44341","3"
"TVqlt2","44342","山香","町/","山香町","ヤマガ","マチ/","市区町村/町","大分県/速見郡","速見郡山香町大字野原１０１０番地の２","0977-75-1111","131.50201","33.43941","lasdec:443425/jisx0402:44342","3"
"BRpeb5","44360","大分","郡/","大分郡","オオイタ","グン/","行政地域/郡","大分県","大分県大分郡",,"131.51314","33.19788","lasdec:443603/jisx0402:44360","2"
"jNo6T8","44361","野津原","町/","野津原町","ノツハル","マチ/","市区町村/町","大分県/大分郡","大分郡野津原町大字野津原１７５３番地の１","097-588-1111",,,"lasdec:443611/jisx0402:44361","3"
"1JmZBb","44362","挾間","町/","挾間町","ハサマ","マチ/","市区町村/町","大分県/大分郡","大分郡挾間町大字向原１２８番地の１","097-583-1111","131.51314","33.19788","lasdec:443620/jisx0402:44362","3"
"JFlSje","44363","庄内","町/","庄内町","ショウナイ","チョウ/","市区町村/町","大分県/大分郡","大分郡庄内町大字柿原３０２番地","0795-82-1111","131.42606","33.17985","lasdec:443638/jisx0402:44363","3"
"rBkL1h","44364","湯布院","町/","湯布院町","ユフイン","チョウ/","市区町村/町","大分県/大分郡","大分郡湯布院町大字川上３７３８番地の１","0977-84-3111","131.35576","33.26431","lasdec:443646/jisx0402:44364","3"
"9xjDJk","44380","北海部","郡/","北海部郡","キタアマベ","グン/","行政地域/郡","大分県","大分県北海部郡",,"131.89189","33.25407","lasdec:443808/jisx0402:44380","2"
"Rtiwrn","44381","佐賀関","町/","佐賀関町","サガノセキ","マチ/","市区町村/町","大分県/北海部郡","北海部郡佐賀関町大字関２１７８番地","097-575-1111","131.89189","33.25407","lasdec:443816/jisx0402:44381","3"
"zphp9q","44400","南海部","郡/","南海部郡","ミナミアマベ","グン/","行政地域/郡","大分県","大分県南海部郡",,,,"lasdec:444006/jisx0402:44400","2"
"hlghRt","44401","上浦","町/","上浦町","カミウラ","マチ/","市区町村/町","大分県/南海部郡","南海部郡上浦町大字津井浦１４００番地の３","0972-32-3111",,,"lasdec:444014/jisx0402:44401","3"
"Zhfazw","44402","弥生","町/","弥生町","ヤヨイ","マチ/","市区町村/町","大分県/南海部郡","南海部郡弥生町大字上小倉６５６番地の１","0972-46-1111",,,"lasdec:444022/jisx0402:44402","3"
"Hde3hz","44403","本匠","村/","本匠村","ホンジョウ","ムラ/","市区町村/村","大分県/南海部郡","南海部郡本匠村大字波寄２６８５番地","0972-56-5111",,,"lasdec:444031/jisx0402:44403","3"
"p9cVZC","44404","宇目","町/","宇目町","ウメ","マチ/","市区町村/町","大分県/南海部郡","南海部郡宇目町大字千束１０７５番地","0972-52-1111",,,"lasdec:444049/jisx0402:44404","3"
"75bOHF","44405","直川","村/","直川村","ナオカワ","ソン/","市区町村/村","大分県/南海部郡","南海部郡直川村大字赤木１０５番地","0972-58-2111",,,"lasdec:444057/jisx0402:44405","3"
"P1aHpI","44406","鶴見","町/","鶴見町","ツルミ","マチ/","市区町村/町","大分県/南海部郡","南海部郡鶴見町大字地松浦２００８番地の６","0972-33-1111",,,"lasdec:444065/jisx0402:44406","3"
"wX9A7L","44407","米水津","村/","米水津村","ヨノウヅ","ムラ/","市区町村/村","大分県/南海部郡","南海部郡米水津村大字浦代浦１２３９番地の２","0972-35-6111",,,"lasdec:444073/jisx0402:44407","3"
"eT8sPO","44408","蒲江","町/","蒲江町","カマエ","チョウ/","市区町村/町","大分県/南海部郡","南海部郡蒲江村大字蒲江浦３２８３番地","0972-42-1111",,,"lasdec:444081/jisx0402:44408","3"
"WP7lxR","44420","大野","郡/","大野郡","オオノ","グン/","行政地域/郡","大分県","大分県大野郡",,"131.58528","32.97818","lasdec:444201/jisx0402:44420","2"
"EL6efU","44421","野津","町/","野津町","ノツ","マチ/","市区町村/町","大分県/大野郡","大野郡野津町大字野津市３２６番地の１","0974-32-2220",,,"lasdec:444219/jisx0402:44421","3"
"mH56XX","44422","三重","町/","三重町","ミエ","マチ/","市区町村/町","大分県/大野郡","大野郡三重町大字市場１２００番地","0974-22-1001","131.58528","32.97818","lasdec:444227/jisx0402:44422","3"
"4D3ZG0","44423","清川","村/","清川村","キヨカワ","ムラ/","市区町村/村","大分県/大野郡","大野郡清川村大字砂田１８１９番地","0974-35-2111","131.51678","32.97212","lasdec:444235/jisx0402:44423","3"
"Mz2So3","44424","緒方","町/","緒方町","オガタ","マチ/","市区町村/町","大分県/大野郡","大野郡緒方町大字馬場３６番地","0974-42-2111","131.47401","32.97081","lasdec:444243/jisx0402:44424","3"
"uv1L66","44425","朝地","町/","朝地町","アサジ","マチ/","市区町村/町","大分県/大野郡","大野郡朝地町大字朝地８９１番地","0974-72-1111","131.43573","33.00651","lasdec:444251/jisx0402:44425","3"
"cr0DO9","44426","大野","町/","大野町","オオノ","マチ/","市区町村/町","大分県/大野郡","大野郡大野町大字田中８１番地","0974-34-2301","131.50299","33.03947","lasdec:444260/jisx0402:44426","3"
"UmZwwc","44427","千歳","村/","千歳村","チトセ","ムラ/","市区町村/村","大分県/大野郡","大野郡千歳村大字新殿２３５番地の３","0974-37-2111","131.59732","33.03858","lasdec:444278/jisx0402:44427","3"
"CiYpef","44428","犬飼","町/","犬飼町","イヌカイ","マチ/","市区町村/町","大分県/大野郡","大野郡犬飼町大字犬飼２３番地","097-578-1111","131.63486","33.07234","lasdec:444286/jisx0402:44428","3"
"keXhWi","44440","直入","郡/","直入郡","ナオイリ","グン/","行政地域/郡","大分県","大分県直入郡",,"131.29631","32.92458","lasdec:444405/jisx0402:44440","2"
"2aWaEl","44441","荻","町/","荻町","オギ","マチ/","市区町村/町","大分県/直入郡","直入郡荻町大字馬場４２６番地の２０","0974-68-2211","131.29631","32.92458","lasdec:444413/jisx0402:44441","3"
"K6V3mo","44442","久住","町/","久住町","クジュウ","マチ/","市区町村/町","大分県/直入郡","直入郡久住町大字久住６１６４番地","0974-76-1111","131.2933","33.01963","lasdec:444421/jisx0402:44442","3"
"s2TW4r","44443","直入","町/","直入町","ナオイリ","マチ/","市区町村/町","大分県/直入郡","直入郡直入町大字長湯８０４３番地１","0974-75-2211","131.37593","33.06686","lasdec:444430/jisx0402:44443","3"
"9YSOMu","44460","玖珠","郡/","玖珠郡","クス","グン/","行政地域/郡","大分県","大分県玖珠郡",,"131.19296","33.23643","lasdec:444600/jisx0402:44460","2"
"RURHux","44461","九重","町/","九重町","ココノエ","マチ/","市区町村/町","大分県/玖珠郡","玖珠郡九重町大字後野上８−１","0973-76-2111","131.21245","33.20813","lasdec:444618/jisx0402:44461","3"
"zQQAcA","44462","玖珠","町/","玖珠町","クス","マチ/","市区町村/町","大分県/玖珠郡","玖珠郡玖珠町大字帆足２６８−５","0973-72-1111","131.15157","33.28375","lasdec:444626/jisx0402:44462","3"
"hMPsUD","44480","日田","郡/","日田郡","ヒタ","グン/","行政地域/郡","大分県","大分県日田郡",,"130.91713","33.21165","lasdec:444804/jisx0402:44480","2"
"ZIOlCG","44481","前津江","村/","前津江村","マエツエ","ムラ/","市区町村/村","大分県/日田郡","日田郡前津江村大字大野２１８９番地の１","0973-53-2111","130.91713","33.21165","lasdec:444812/jisx0402:44481","3"
"HENekJ","44482","中津江","村/","中津江村","ナカツエ","ムラ/","市区町村/村","大分県/日田郡","日田郡中津江村大字栃野３５３番地","0973-54-3111","130.95747","33.1335","lasdec:444821/jisx0402:44482","3"
"pAM72M","44483","上津江","村/","上津江村","カミツエ","ムラ/","市区町村/村","大分県/日田郡","日田郡上津江村大字川原２７１６番地","0973-55-2011","130.96057","33.1072","lasdec:444839/jisx0402:44483","3"
"7wKZKP","44484","大山","町/","大山町","オオヤマ","マチ/","市区町村/町","大分県/日田郡","日田郡大山町大字西大山３５４５番地の１","0973-52-3101","130.95796","33.26022","lasdec:444847/jisx0402:44484","3"
"PsJSsS","44485","天瀬","町/","天瀬町","アマガセ","マチ/","市区町村/町","大分県/日田郡","日田郡天瀬町大字桜竹６７１番地の２","0973-57-3101","131.0251","33.24975","lasdec:444855/jisx0402:44485","3"
"xoILaV","44500","下毛","郡/","下毛郡","シモゲ","グン/","行政地域/郡","大分県","大分県下毛郡",,"131.2048","33.54789","lasdec:445002/jisx0402:44500","2"
"fkHDSY","44501","三光","村/","三光村","サンコウ","ムラ/","市区町村/村","大分県/下毛郡","下毛郡三光村大字原口６４４番地の７","0979-43-2050","131.2048","33.54789","lasdec:445011/jisx0402:44501","3"
"XgGwB1","44502","本耶馬溪","町/","本耶馬溪町","ホンヤバケイ","マチ/","市区町村/町","大分県/下毛郡","下毛郡本耶馬溪町大字曽木１８００番地","0979-52-2211","131.16937","33.49527","lasdec:445029/jisx0402:44502","3"
"FcFpj4","44503","耶馬溪","町/","耶馬溪町","ヤバケイ","マチ/","市区町村/町","大分県/下毛郡","下毛郡耶馬溪町大字柿坂１３８番地の１","0979-54-3111","131.14418","33.43956","lasdec:445037/jisx0402:44503","3"
"n8Ei17","44504","山国","町/","山国町","ヤマクニ","マチ/","市区町村/町","大分県/下毛郡","下毛郡山国町大字守実１３０番地","0979-62-3111","131.04103","33.40259","lasdec:445045/jisx0402:44504","3"
"54DaJa","44520","宇佐","郡/","宇佐郡","ウサ","グン/","行政地域/郡","大分県","大分県宇佐郡",,"131.31659","33.41933","lasdec:445207/jisx0402:44520","2"
"N0C3rd","44521","院内","町/","院内町","インナイ","マチ/","市区町村/町","大分県/宇佐郡","宇佐郡院内町大字山城３２番地","0978-42-5111","131.31659","33.41933","lasdec:445215/jisx0402:44521","3"
"uWAW9g","44522","安心院","町/","安心院町","アジム","マチ/","市区町村/町","大分県/宇佐郡","宇佐郡安心院町大字下毛２１１５番地","0978-44-1111","131.35416","33.43792","lasdec:445223/jisx0402:44522","3"
"cSzORj","45201","宮崎","市/","宮崎市","ミヤザキ","シ/","市区町村/市","宮崎県","宮崎市橘通西１−１−１","0985-25-2111","131.42053","31.90806","lasdec:452017/jisx0402:45201","3"
"UOyHzm","45202","都城","市/","都城市","ミヤコノジョウ","シ/","市区町村/市","宮崎県","都城市姫城町６街区２１号","0986-23-2111","131.06157","31.71969","lasdec:452025/jisx0402:45202","3"
"CKxAhp","45203","延岡","市/","延岡市","ノベオカ","シ/","市区町村/市","宮崎県","延岡市東本小路２−１","0982-34-2111","131.66505","32.58206","lasdec:452033/jisx0402:45203","3"
"kGwsZs","45204","日南","市/","日南市","ニチナン","シ/","市区町村/市","宮崎県","日南市中央通１−１−１","0987-31-1100","131.37859","31.60186","lasdec:452041/jisx0402:45204","3"
"2CvlHv","45205","小林","市/","小林市","コバヤシ","シ/","市区町村/市","宮崎県","小林市細野３００","0984-23-1111","130.9727","31.99664","lasdec:452050/jisx0402:45205","3"
"Kyuepy","45206","日向","市/","日向市","ヒュウガ","シ/","市区町村/市","宮崎県","日向市本町１０−５","0982-52-2111","131.62421","32.42318","lasdec:452068/jisx0402:45206","3"
"sut77B","45207","串間","市/","串間市","クシマ","シ/","市区町村/市","宮崎県","串間市大字西方５５５０","0987-72-1111","131.22852","31.46437","lasdec:452076/jisx0402:45207","3"
"aqrZPE","45208","西都","市/","西都市","サイト","シ/","市区町村/市","宮崎県","西都市聖陵町２−１","0983-43-1111","131.40147","32.10874","lasdec:452084/jisx0402:45208","3"
"SmqSxH","45209","えびの","市/","えびの市","エビノ","シ/","市区町村/市","宮崎県","えびの市大字栗下１２９２","0984-35-1111","130.81133","32.04513","lasdec:452092/jisx0402:45209","3"
"AipLfK","45300","宮崎","郡/","宮崎郡","ミヤザキ","グン/","行政地域/郡","宮崎県","宮崎県宮崎郡",,"131.40552","31.87863","lasdec:453005/jisx0402:45300","2"
"ieoDXN","45301","清武","町/","清武町","キヨタケ","チョウ/","市区町村/町","宮崎県/宮崎郡","宮崎郡清武町大字船引２０４番地","0985-85-1111","131.39003","31.85548","lasdec:453013/jisx0402:45301","3"
"0anwFQ","45302","田野","町/","田野町","タノ","チョウ/","市区町村/町","宮崎県/宮崎郡","宮崎郡田野町甲２８１８番地","0985-86-1111","131.30138","31.83908","lasdec:453021/jisx0402:45302","3"
"I6mpnT","45303","佐土原","町/","佐土原町","サドワラ","チョウ/","市区町村/町","宮崎県/宮崎郡","宮崎郡佐土原町大字下田島２０６６０番地","0985-73-1111","131.47502","32.02248","lasdec:453030/jisx0402:45303","3"
"q2li5W","45320","南那珂","郡/","南那珂郡","ミナミナカ","グン/","行政地域/郡","宮崎県","宮崎県南那珂郡",,"131.35486","31.66565","lasdec:453200/jisx0402:45320","2"
"7YkaNZ","45321","北郷","町/","北郷町","キタゴウ","チョウ/","市区町村/町","宮崎県/南那珂郡","南那珂郡北郷町大字郷之原乙１４７７番地","0987-55-2111","131.37444","31.68076","lasdec:453218/jisx0402:45321","3"
"PUj3w2","45322","南郷","町/","南郷町","ナンゴウ","チョウ/","市区町村/町","宮崎県/南那珂郡","南那珂郡南郷町南町８番１号","0987-64-1111","131.37158","31.53399","lasdec:453226/jisx0402:45322","3"
"xQhWe5","45340","北諸県","郡/","北諸県郡","キタモロカタ","グン/","行政地域/郡","宮崎県","宮崎県北諸県郡",,"131.12021","31.70937","lasdec:453404/jisx0402:45340","2"
"fMgOW8","45341","三股","町/","三股町","ミマタ","チョウ/","市区町村/町","宮崎県/北諸県郡","北諸県郡三股町五本松１−１","0986-52-1111","131.12498","31.7305","lasdec:453412/jisx0402:45341","3"
"XIfHEb","45342","山之口","町/","山之口町","ヤマノクチ","チョウ/","市区町村/町","宮崎県/北諸県郡","北諸県郡山之口町大字花木２００５番地","0986-57-3111","131.15262","31.77997","lasdec:453421/jisx0402:45342","3"
