geonlp_id,entry_id,body,body_kana,ne_class,latitude,longitude,hypernym,標高,三角点名称,備考
"zwsCcP","622","烏帽子岳","エボシダケ","山地","35.55361","138.15361","長野県静岡県/赤石山脈南部","2726","標高点","　"
"hsruUS","623","十石山","ジュッコクヤマ","山地","36.16361","137.59056","長野県岐阜県/飛驒山脈南部","2525","十石山","　"
"ZoqnCV","624","本谷山","ホンタニヤマ","山地","35.57083","138.15167","長野県静岡県/赤石山脈北部","2658","黒川","　"
"HkpgkY","625","輝山","テラシヤマ","山地","36.19417","137.52222","岐阜県/飛驒山脈南部","2063","貝塩","　"
"pgo931","626","徳右衛門岳","トクエモンダケ","山地","35.53944","138.22639","静岡県/赤石山脈北部","2599","飛瀬","　"
"7cn1L4","627","戸倉山","トクラヤマ","山地","35.74500","138.05194","長野県/赤石山脈北部","1681","戸倉山","　"
"P8lUt7","628","伊那富士","イナフジ","山地","35.74500","138.05194","長野県/赤石山脈北部","1681","戸倉山","'戸倉山'の別名"
"x4kNba","629","長九郎山","チョウクロウヤマ","山地","34.78833","138.86806","静岡県/箱根山/伊豆半島","996","長九郎","　"
"f0jFTd","630","雄山","オヤマ","山地","34.09361","139.52611","東京都/伊豆諸島/三宅島","775","標高点","Ｈ16地形図更新に伴う標高改訂　"
"WWiyBg","631","高ドッキョウ","タカドッキョウ","山地","35.17861","138.43806","山梨県静岡県/身延山地","1134","太平村","25000分の1地形図未記載"
"EShrjj","632","篠井山","シノイサン","山地","35.24778","138.42639","山梨県/身延山地","1394","篠井山","　"
"mOgk1m","633","荒川岳","アラカワダケ","山地","35.49667","138.16694","静岡県/赤石山脈南部","3083","荒川岳","　"
"4KfcJp","634","中岳","ナカダケ","山地/峰","35.49667","138.16694","静岡県/赤石山脈南部/荒川岳","3083","荒川岳","'荒川岳'の峰"
"MGe5rs","635","将棊頭山","ショウギガシラヤマ","山地","35.80333","137.82694","長野県/木曽山脈","2730","標高点","しょうぎのかしらやま　"
"uCcY9v","636","茶臼山","チャウスヤマ","山地/峰","35.81472","137.82167","長野県/木曽山脈/将棊頭山","2658","標高点","'将棊頭山'の峰"
"cybQRy","637","布引山","ヌノビキヤマ","山地","35.40861","138.25833","山梨県静岡県/赤石山脈南部","2584","大布引","千挺木山（せんちょうぎやま）　"
"UuaJzB","638","十枚山","ジュウマイザン","山地","35.25361","138.37806","静岡県山梨県/身延山地","1726","標高点","　"
"Cq9ChE","639","小日影山","コヒカゲヤマ","山地","35.52528","138.12639","長野県/赤石山脈南部","2505","小日影山","　"
"km8uZH","640","大棚入山","オオダナイリヤマ","山地","35.84806","137.81000","長野県/木曽山脈","2375","大棚入","　"
"2i7nHK","641","乗鞍岳","ノリクラダケ","山地","36.10639","137.55361","岐阜県長野県/飛驒山脈南部","3026","乗鞍岳","　"
"Ke6gpN","642","剣ヶ峰","ケンガミネ","山地/峰","36.10639","137.55361","岐阜県長野県/飛驒山脈南部/乗鞍岳","3026","乗鞍岳","'乗鞍岳'の峰"
"sa597Q","643","赤石岳","アカイシダケ","山地","35.46111","138.15722","長野県静岡県/赤石山脈南部","3120","赤石岳","　"
"a641PT","644","荒川岳","アラカワダケ","山地","35.49417","138.16417","長野県静岡県/赤石山脈南部","3068","標高点","　"
"S22UxW","645","前岳","マエダケ","山地/峰","35.49417","138.16417","長野県静岡県/赤石山脈南部/荒川岳","3068","標高点","'荒川岳'の峰"
"zY1NfZ","646","東岳","ヒガシダケ","山地","35.50083","138.18250","静岡県/赤石山脈南部","3141","標高点","あずまだけ　荒川東岳（あらかわひがしだけ）　"
"hU0FY2","647","悪沢岳","ワルサワダケ","山地","35.50083","138.18250","静岡県/赤石山脈南部","3141","標高点","'東岳'の別名"
"ZPZyG5","648","小河内岳","コゴウチダケ","山地","35.53778","138.15306","長野県静岡県/赤石山脈南部","2802","小河内","　"
"HLYro8","649","鎌ヶ峰","カマガミネ","山地","36.02667","137.59917","長野県岐阜県/飛驒山脈南部","2121","鎌ケ峰","　"
"pHXk6b","650","大日影山","オオヒカゲヤマ","山地","35.52222","138.13833","長野県静岡県/赤石山脈南部","2573","標高点","　"
"7DWcOe","651","笊ヶ岳","ザルガタケ","山地","35.42417","138.25944","山梨県静岡県/赤石山脈南部","2629","笊ケ岳","　"
"PzV5wh","652","板屋岳","イタヤダケ","山地","35.51806","138.14611","長野県静岡県/赤石山脈南部","2646","標高点","　"
"xvTYek","653","八乙女山","ヤオトメヤマ","山地","36.54056","136.98306","富山県/白山山地","756","標高点","　"
"frSQWn","654","南駒ヶ岳","ミナミコマガタケ","山地","35.70139","137.81083","長野県/木曽山脈","2841","標高点","　"
"XnRJEq","655","赤梛岳","アカナギダケ","山地/峰","35.70611","137.81556","長野県/木曽山脈/南駒ヶ岳","2798","標高点","'南駒ヶ岳'の峰"
"FjQCmt","656","中盛丸山","ナカモリマルヤマ","山地","35.44278","138.12194","長野県静岡県/赤石山脈南部","2807","標高点","　"
"nfPv4w","657","駒ヶ岳","コマガタケ","山地","35.78944","137.80444","長野県/木曽山脈","2956","信駒ケ岳","木曽駒ヶ岳（きそこまがたけ）、西駒ヶ岳（にしこまがたけ）　"
"5bOnMz","658","麦草岳","ムギクサダケ","山地/峰","35.79667","137.78611","長野県/木曽山脈/駒ヶ岳","2733","標高点","'駒ヶ岳'の峰"
"N7NguC","659","仙涯嶺","センガイレイ","山地","35.69222","137.81361","長野県/木曽山脈","2734","標高点","　"
"v3M9cF","660","東川岳","ヒガシカワダケ","山地","35.72528","137.80556","長野県/木曽山脈","2671","標高点","　"
"cZL1UI","661","宝達山","ホウダツサン","山地","36.78194","136.81306","石川県/宝達丘陵","637","宝達山","　"
"UVJUCL","662","三沢岳","サンノサワダケ","山地","35.76667","137.79389","長野県/木曽山脈","2846","三ノ沢","三ノ沢岳（さんのさわだけ）　"
"CRINkO","663","山伏","ヤンブシ","山地","35.30444","138.28528","山梨県静岡県/身延山地","2014","山伏峠","　"
"kNHG2R","664","熊沢岳","クマザワダケ","山地","35.73917","137.80333","長野県/木曽山脈","2778","標高点","　"
"2JGyKU","665","聖岳","ヒジリダケ","山地","35.42278","138.13972","長野県静岡県/赤石山脈南部","3013","標高点","　"
"KFFrsX","666","前聖岳","マエヒジリダケ","山地/峰","35.42278","138.13972","長野県静岡県/赤石山脈南部/聖岳","3013","標高点","'聖岳'の峰"
"sBEkb0","667","牛岳","ウシダケ","山地","36.54111","137.03167","富山県/飛驒高地","987","鍬崎","　"
"axDcT3","668","白木峰","シラキミネ","山地","36.41556","137.11222","富山県岐阜県/飛驒高地","1596","標高点","　"
"StC5B6","669","青薙山","アオナギヤマ","山地","35.36972","138.22861","静岡県/赤石山脈南部","2406","青薙岳","　"
"ApAYj9","670","兎岳","ウサギダケ","山地","35.42861","138.12111","長野県静岡県/赤石山脈南部","2818","標高点","　"
"ilzR1c","671","檜尾岳","ヒノキオダケ","山地","35.75194","137.81333","長野県/木曽山脈","2728","梯子樽","　"
"0hyJJf","672","茶臼岳","チャウスダケ","山地","35.36917","138.14056","長野県静岡県/赤石山脈南部","2604","標高点","　"
"IdxCri","673","空木岳","ウツギダケ","山地","35.71889","137.81722","長野県/木曽山脈","2864","駒ケ岳","　"
"q9wv9l","674","上河内岳","カミコウチダケ","山地","35.38972","138.15278","静岡県/赤石山脈南部","2803","上河内岳","　"
"85vnRo","675","大雨見山","オオアマミヤマ","山地","36.25333","137.29861","岐阜県/飛驒高地","1336","大雨見山","　"
"Q1ugzr","676","奥茶臼山","オクチャウスヤマ","山地","35.48500","138.06917","長野県/赤石山脈南部","2474","奥茶臼山","　"
"xXt9hu","677","大沢岳","オオサワダケ","山地","35.44889","138.12028","長野県静岡県/赤石山脈南部","2819","大沢岳","　"
"fTs1Zx","678","久能山","クノウザン","山地","34.96611","138.46806","静岡県/身延山地","216","標高点","　"
"XPqUHA","679","光岳","テカリダケ","山地","35.33806","138.08389","静岡県長野県/赤石山脈南部","2591","光岳","　"
"FLpNpD","680","鬼面山","キメンザン","山地","35.49194","137.99028","長野県/赤石山脈南部","1889","鬼面山","　"
"nHoG7G","681","竜爪山","リュウソウザン","山地","35.08833","138.40361","静岡県/身延山地","1051","標高点","　"
"5DnyPJ","682","仁田岳","ニッタダケ","山地","35.36083","138.12722","静岡県/赤石山脈南部","2524","仁田岳","　"
"NzmrxM","683","御山","オヤマ","山地","33.87444","139.60194","東京都/伊豆諸島/御蔵島","851","御蔵島","　"
"vvlkfP","684","越百山","コスモヤマ","山地","35.67944","137.80333","長野県/木曽山脈","2613","越百","　"
"drkcXS","685","安平路山","アンペイジヤマ","山地","35.63056","137.77444","長野県/木曽山脈","2363","二ツ薙","　"
"Vnj5FV","686","大無間山","ダイムゲンザン","山地","35.25611","138.16167","静岡県/赤石山脈南部","2329","大無間山","だいむけんざん　"
"DjhYnY","687","高清水山","タカショウズヤマ","山地","36.47722","136.94278","富山県/白山山地","1145","標高点","　"
"lfgR61","688","金剛堂山","コンゴウドウザン","山地","36.37889","137.04889","富山県/飛驒高地","1650","標高点","　"
"3bfJO4","689","御嶽山","オンタケサン","山地","35.89278","137.48028","長野県/御嶽山とその周辺","3067","測定点","　"
"L7eCw7","690","剣ヶ峰","ケンガミネ","山地/峰","35.89278","137.48028","長野県/御嶽山とその周辺/御嶽山","3067","測定点","'御嶽山'の峰"
"t3dvea","691","風越山","カザコシヤマ","山地","35.54944","137.78389","長野県/木曽山脈","1535","権現山","　"
"aZcnWd","692","権現山","ゴンゲンヤマ","山地","35.54944","137.78389","長野県/木曽山脈","1535","権現山","'風越山'の別名"
"SVbgEg","693","天上山","テンジョウサン","山地","34.21944","139.15306","東京都/伊豆諸島/神津島","572","神津島","　"
"ARa9mj","694","摺古木山","スリコギヤマ","山地","35.61278","137.73750","長野県/木曽山脈","2169","摺小木山","　"
"iN924m","695","医王山","イオウゼン","山地","36.51278","136.79611","富山県石川県/白山山地","939","医王山","　"
"0J7UMp","696","池口岳","イケグチダケ","山地","35.33028","138.03833","長野県静岡県/赤石山脈南部","2392","標高点","　"
"IF6Nus","697","不動岳","フドウガタケ","山地","35.23556","138.04111","静岡県/赤石山脈南部","2171","不動ケ岳","　"
"qB5Gcv","698","位山","クライヤマ","山地","36.03833","137.19667","岐阜県/飛驒高地","1529","位山","　"
"8x4yUy","699","南木曽岳","ナギソダケ","山地","35.59250","137.64417","長野県/木曽山脈","1679","標高点","　"
"Qt3rCB","700","白倉山","シラクラヤマ","山地","35.30167","137.99222","長野県静岡県/赤石山脈南部","1851","標高点","　"
"yp2kkE","701","人形山","ニンギョウヤマ","山地","36.34889","136.93972","岐阜県富山県/飛驒高地","1726","標高点","　"
"gl1d2H","702","三ヶ辻山","ミツガツジヤマ","山地","36.33806","136.95000","岐阜県/飛驒高地","1764","三ケ辻","　"
"Yh05KK","703","黒法師岳","クロボウシガタケ","山地","35.19611","138.02944","静岡県/赤石山脈南部","2067","黒法師岳","　"
"GcYYsN","704","御前岳","ゴゼンダケ","山地","36.19806","136.96028","岐阜県/飛驒高地","1816","御前岳","　"
"o8XRaQ","705","三方岩岳","サンポウイワダケ","山地","36.25889","136.84444","石川県岐阜県/白山山地","1736","標高点","　"
"64WJST","706","大門山","ダイモンザン","山地","36.36528","136.80361","富山県石川県/白山山地","1572","大門山","　"
"O0VCAW","707","蕎麦粒山","ソバツブヤマ","山地","35.12611","138.03528","静岡県/赤石山脈南部","1627","川東","　"
"vWUviZ","708","奥三界岳","オクサンガイダケ","山地","35.68167","137.50722","岐阜県長野県/御嶽山とその周辺","1810","奥三階","　"
"dSTo12","709","大笠山","オオガサヤマ","山地","36.32056","136.78972","富山県石川県/白山山地","1822","大笠山","　"
"VOSgJ5","710","猿ヶ馬場山","サルガババヤマ","山地","36.22583","136.94278","岐阜県/飛驒高地","1875","標高点","さるがばんばやま　"
"DKR9r8","711","高三郎山","タカサブロウヤマ","山地","36.37111","136.77361","石川県/白山山地","1445","標高点","　"
"lGQ29b","712","小秀山","コヒデヤマ","山地","35.78556","137.39694","長野県岐阜県/御嶽山とその周辺","1982","小秀山","　"
"3COURe","713","高塚山","タカツカヤマ","山地","35.11556","138.00361","静岡県/赤石山脈南部","1621","京丸山","　"
"LyNNzh","714","川上岳","カオレダケ","山地","36.00833","137.14944","岐阜県/飛驒高地","1626","兎馬場","　"
"tuMGhk","715","熊伏山","クマブシヤマ","山地","35.26333","137.89500","長野県/赤石山脈南部","1653","熊伏山","　"
"bqLyZn","716","笈ヶ岳","オイズルガダケ","山地","36.29861","136.79222","富山県石川県岐阜県/白山山地","1841","笈岳","　"
"TmKrHq","717","恵那山","エナサン","山地","35.44361","137.59722","長野県岐阜県/木曽山脈","2191","標高点","　"
"BiJkpt","718","口三方岳","クチサンボウダケ","山地","36.37333","136.71556","石川県/白山山地","1269","板尾","　"
"jeId7w","719","京丸山","キョウマルヤマ","山地","35.09611","137.96583","静岡県/赤石山脈南部","1469","堂木","　"
"1aH5Pz","720","三方崩山","サンポウクズレヤマ","山地","36.17889","136.86028","岐阜県/白山山地","2059","三方崩岳","　"
"J6FYxC","721","尾城山","オシロヤマ","山地","35.69583","137.34389","岐阜県/御嶽山とその周辺","1133","尾城","おじろやま　"
"r2ERfF","722","七倉山","ナナクラヤマ","山地","36.17111","136.75861","石川県/白山山地","2557","測定点","　"
"8YDJXI","723","八高山","ハッコウサン","山地","34.90750","138.05667","静岡県/赤石山脈南部","832","八高山","　"
"QUCCFL","724","白山","ハクサン","山地","36.15500","136.77139","石川県岐阜県/白山山地","2702","白山","　"
"yQBvnO","725","御前峰","ゴゼンガミネ","山地/峰","36.15500","136.77139","石川県岐阜県/白山山地/白山","2702","白山","'白山'の峰"
"gMAo5R","726","西山","ニシヤマ","山地","33.13694","139.76611","東京都/伊豆諸島/八丈島","854","八丈富士","　"
"YIzgNU","727","八丈富士","ハチジョウフジ","山地","33.13694","139.76611","東京都/伊豆諸島/八丈島","854","八丈富士","'西山'の別名"
"GEy9vX","728","鷲ヶ岳","ワシガタケ","山地","35.94028","136.97139","岐阜県/飛驒高地","1671","鷲ケ岳","Ｈ20三角点標高改訂　"
"oAx2e0","729","二ッ森山","フタツモリヤマ","山地","35.57194","137.40028","岐阜県/御嶽山とその周辺","1223","二ツ森","　"
"6wvUW3","730","茶臼山","チャウスヤマ","山地","35.22750","137.65556","長野県愛知県/美濃/三河高原","1415","茶臼山","　"
"OsuNE6","731","鷲走ヶ岳","ワッソウガタケ","山地","36.26583","136.61556","石川県/白山山地","1097","高尾山","　"
"wotGm9","732","別山","ベッサン","山地","36.10556","136.76583","石川県岐阜県/白山山地","2399","別山","　"
"eksz4c","733","白山釈迦岳","ハクサンシャカダケ","山地","36.15222","136.73556","石川県/白山山地","2053","釈迦岳","　"
"WgrrMf","734","大日ヶ岳","ダイニチガタケ","山地","36.00139","136.83778","岐阜県/白山山地","1709","大日ケ岳","　"
"Ecqkui","735","秋葉山","アキハサン","山地","34.98167","137.86611","静岡県/赤石山脈南部","885","標高点","　"
"m8pdcl","736","野伏ヶ岳","ノブセガダケ","山地","36.01278","136.73250","岐阜県福井県/白山山地","1674","野伏","　"
"44o5Uo","737","赤兎山","アカウサギヤマ","山地","36.06750","136.66194","福井県石川県/白山山地","1629","赤鬼山","あかとやま　"
"M0mYCr","738","願教寺山","ガンキョウジヤマ","山地","36.05694","136.73972","福井県岐阜県/白山山地","1691","願教寺山","　"
"tWlRku","739","経ヶ岳","キョウガダケ","山地","36.04639","136.62194","福井県/白山山地","1625","経ケ岳","　"
"bSkK2x","740","大日山","ダイニチザン","山地","36.16194","136.49306","石川県/白山山地","1368","標高点","　"
"TOjCKA","741","鷹ノ巣山","タカノスヤマ","山地","35.15250","137.49500","愛知県/美濃/三河高原","1152","段戸山Ⅰ","山名変更：Ｈ23関係自治体からの申請による。　"
"BKivsD","742","富士写ヶ岳","フジシャガダケ","山地","36.18861","136.36389","石川県/白山山地","942","富士写岳","　"
"jGhoaG","743","平家岳","ヘイケガダケ","山地","35.81000","136.71889","福井県/越美/伊吹山地","1442","平家岳","　"
"1CggSJ","744","荒島岳","アラシマダケ","山地","35.93417","136.60139","福井県/越美/伊吹山地","1523","荒島山","　"
"Jyf9AM","745","高賀山","コウガサン","山地","35.67194","136.85917","岐阜県/越美/伊吹山地","1224","高賀山","　"
"rue2iP","746","浄法寺山","ジョウホウジヤマ","山地","36.12500","136.39278","福井県/白山山地","1053","浄法寺山","　"
"9qcV0S","747","鳳来寺山","ホウライジサン","山地","34.98417","137.58278","愛知県/美濃/三河高原","695","標高点","　"
"RmbNIV","748","屛風山","ビョウブザン","山地","35.79694","136.62667","福井県岐阜県/越美/伊吹山地","1354","屏風山","　"
"ziaGqY","749","本宮山","ホングウサン","山地","34.90972","137.42056","愛知県/美濃/三河高原","789","三本宮山","　"
"he9z91","750","姥ヶ岳","ウバガタケ","山地","35.80944","136.50583","福井県/越美/伊吹山地","1454","小沢","　"
"Za8rR4","751","部子山","ヘコサン","山地","35.88611","136.43917","福井県/越美/伊吹山地","1464","部子山","　"
"H67kz7","752","猿投山","サナゲヤマ","山地","35.20583","137.16694","愛知県/美濃/三河高原","629","猿投山","　"
"p26dha","753","金華山","キンカザン","山地","35.43333","136.78139","岐阜県/美濃/三河高原","329","金花山","　"
"6Y55Zd","754","能郷白山","ノウゴウハクサン","山地","35.76250","136.51417","岐阜県/越美/伊吹山地","1617","能郷白山","　"
"OU3YHg","755","権現山","ゴンゲンサン","山地","35.76250","136.51417","岐阜県/越美/伊吹山地","1617","能郷白山","'能郷白山'の別名"
"wQ2Rpj","756","冠山","カンムリヤマ","山地","35.77972","136.40944","福井県岐阜県/越美/伊吹山地","1257","冠山","　"
"eM1K7m","757","国見岳","クニミダケ","山地","36.07917","136.08389","福井県/越美/伊吹山地","656","国見岳","　"
"WI0CPp","758","日野山","ヒノサン","山地","35.85917","136.20750","福井県/越美/伊吹山地","794","日野山","　"
"EDZvxs","759","三周ヶ岳","サンシュウガタケ","山地","35.68361","136.30000","岐阜県/越美/伊吹山地","1292","三周岳","　"
"mzYofv","760","金糞岳","カナクソダケ","山地","35.55000","136.33722","岐阜県滋賀県/越美/伊吹山地","1317","標高点","　"
"4vXgXy","761","伊吹山","イブキヤマ","山地","35.41778","136.40639","滋賀県/越美/伊吹山地","1377","伊吹山","　"
"MrW9FB","762","笙ヶ岳","ショウガダケ","山地","35.28361","136.51139","岐阜県/鈴鹿/布引山地","908","笙ケ岳","　"
"unV2nE","763","養老山","ヨウロウサン","山地","35.26306","136.52333","岐阜県/鈴鹿/布引山地","859","養老山","　"
"cjTV5H","764","霊仙山","リョウゼンザン","山地","35.27917","136.38139","滋賀県/鈴鹿/布引山地","1094","標高点","　"
"UfSNNK","765","野坂岳","ノサカダケ","山地","35.58972","136.02472","福井県/丹波高地","914","野坂岳","　"
"CbRGvN","766","雲谷山","クモダニヤマ","山地","35.55778","135.94500","福井県/丹波高地","787","雲谷","　"
"k7QzdQ","767","竜ヶ岳","リュウガダケ","山地","35.11944","136.44528","滋賀県三重県/鈴鹿/布引山地","1099","竜ケ岳","Ｈ21三角点標高改訂　"
"23PrVT","768","御池岳","オイケダケ","山地","35.17861","136.41500","滋賀県/鈴鹿/布引山地","1247","標高点","　"
"JZOkDW","769","雨乞岳","アマゴイダケ","山地","35.02111","136.38417","滋賀県/鈴鹿/布引山地","1238","雨乞岳","　"
"rVNdlZ","770","御在所山","ゴザイショヤマ","山地","35.02056","136.41778","滋賀県三重県/鈴鹿/布引山地","1212","標高点","　"
"9RM642","771","久須夜ヶ岳","クスヤガダケ","山地","35.55750","135.73361","福井県/丹波高地","619","久須夜ケ岳","　"
"RNKYM5","772","百里ヶ岳","ヒャクリガダケ","山地","35.39167","135.81000","福井県滋賀県/丹波高地","931","木地山","　"
"zJJRu8","773","朝熊ヶ岳","アサマガタケ","山地","34.46111","136.78139","三重県/紀伊山地東部","555","標高点","　"
"hFIKcb","774","高畑山","タカハタヤマ","山地","34.88972","136.32083","三重県滋賀県/鈴鹿/布引山地","773","山中村","　"
"ZBHCUe","775","経が峰","キョウガミネ","山地","34.76639","136.37444","三重県/鈴鹿/布引山地","819","経ケ峰","　"
"HxGvCh","776","武奈ヶ岳","ブナガダケ","山地","35.26472","135.89694","滋賀県/琵琶湖周辺","1214","武奈岳","山名変更：Ｈ18関係自治体からの申請による。　"
"ptFokk","777","飯盛山","ハンセイザン","山地","35.45194","135.66000","福井県/丹波高地","584","飯盛山","　"
"7pEh2n","778","三上山","ミカミヤマ","山地","35.05056","136.03778","滋賀県/琵琶湖周辺","432","標高点","　"
"PlD9Kq","779","蓬莱山","ホウライサン","山地","35.20944","135.88583","滋賀県/琵琶湖周辺","1174","比良ケ岳","　"
"xhC2st","780","笠取山","カサトリヤマ","山地","34.73417","136.29667","三重県/鈴鹿/布引山地","842","標高点","　"
"fdAVaw","781","皆子山","ミナコヤマ","山地","35.20222","135.83528","京都府滋賀県/琵琶湖周辺","972","葛川","　"
"X9zNSz","782","霊山","レイサン","山地","34.81722","136.26056","三重県/鈴鹿/布引山地","765","霊山","Ｈ21三角点標高改訂　"
"F5yGAC","783","頭巾山","トウキンザン","山地","35.37750","135.53444","福井県京都府/丹波高地","871","納田終村","ときんやま　"
"n1xziF","784","青葉山","アオバヤマ","山地","35.50500","135.48389","福井県/丹波高地","693","標高点","　"
"4Xws0I","785","堀坂山","ホッサカサン","山地","34.54667","136.43278","三重県/高見山地","757","堀坂山","　"
"MTvkIL","786","比叡山","ヒエイザン","山地","35.06583","135.83444","滋賀県京都府/琵琶湖周辺","848","比叡山","　"
"uPudqO","787","大比叡","ダイヒエイ","山地/峰","35.06583","135.83444","滋賀県京都府/琵琶湖周辺/比叡山","848","比叡山","'比叡山'の峰"
"cLt68R","788","桟敷ヶ岳","サジキガダケ","山地","35.15917","135.71722","京都府/丹波高地","896","桟敷岳","　"
"UHrYQU","789","太鼓山","タイコヤマ","山地","35.69528","135.20417","京都府/丹波高地","683","太鼓山","　"
"CDqRyX","790","七洞岳","ナナホラガタケ","山地","34.37306","136.51583","三重県/紀伊山地東部","778","白岩峰","　"
"kzpKh0","791","音羽山","オトワヤマ","山地","34.97694","135.85306","京都府/琵琶湖周辺","593","小山","　"
"2voCZ3","792","倶留尊山","クロソヤマ","山地","34.53083","136.17028","三重県奈良県/高見山地","1037","倶留尊山","Ｈ21三角点標高改訂　"
"KrnvH6","793","笠置山","カサギヤマ","山地","34.75194","135.95056","京都府/笠置山地","324","笠置山","　"
"snmop9","794","尼ケ岳","アマガダケ","山地","34.55750","136.21972","三重県/高見山地","957","尼ケ岳","Ｈ21三角点標高改訂　"
"ajlh7c","795","硫黄山","イオウヤマ","山地","30.48389","140.30306","東京都/伊豆諸島/鳥島","394","標高点","　"
"Sfk9Pf","796","局ヶ岳","ツボネガダケ","山地","34.46056","136.32694","三重県/高見山地","1029","局岳","　"
"Abj2xi","797","長老ヶ岳","チョウロウガダケ","山地","35.30333","135.47389","京都府/丹波高地","917","長老ケ岳","　"
"i7hVfl","798","鷲峰山","ジュウブザン","山地","34.83056","135.90833","京都府/笠置山地","682","標高点","　"
"03gNXo","799","愛宕山","アタゴヤマ","山地","35.06028","135.63417","京都府/丹波高地","924","標高点","　"
"HZfGFr","800","三峰山","ミウネヤマ","山地","34.44861","136.20639","三重県奈良県/高見山地","1235","三嶺山","　"
"pVeznu","801","磯砂山","イサナゴサン","山地","35.54861","135.03806","京都府/丹波高地","661","磯砂山","　"
"7Rds5x","802","ポンポン山","ポンポンヤマ","山地","34.93528","135.62389","京都府大阪府/丹波高地","679","加茂勢山","　"
"PNckNA","803","大江山","オオエヤマ","山地","35.45333","135.10667","京都府/丹波高地","833","千丈ケ岳","　"
"xJbdvD","804","千丈ヶ嶽","センジョウガタケ","山地","35.45333","135.10667","京都府/丹波高地","833","千丈ケ岳","'大江山'の別名"
"fFa6dG","805","若草山","ワカクサヤマ","山地","34.69111","135.85444","奈良県/笠置山地","342","三笠山","　"
"XB8YVJ","806","三笠山","ミカサヤマ","山地","34.69111","135.85444","奈良県/笠置山地","342","三笠山","'若草山'の別名"
"Fx7RDM","807","迷岳","マヨイダケ","山地","34.35000","136.20750","三重県/紀伊山地東部/大台原山とその周辺","1309","迷ケ岳","　"
"nt6KlP","808","高見山","タカミヤマ","山地","34.42861","136.08833","三重県奈良県/高見山地","1248","高見山","　"
"5p5D3S","809","歌垣山","ウタガキヤマ","山地","34.97417","135.47667","大阪府/丹波高地","553","倉垣Ⅰ","　"
"Nl4vLV","810","国見山","クニミヤマ","山地","34.37583","136.08667","三重県奈良県/紀伊山地東部/大台原山とその周辺","1419","青俣山","　"
"vh3otY","811","三輪山","ミワヤマ","山地","34.53500","135.86694","奈良県/笠置山地","467","三輪山","　"
"dd2hc1","812","池木屋山","イケゴヤヤマ","山地","34.31611","136.12944","三重県奈良県/紀伊山地東部/大台原山とその周辺","1396","中奥","　"
"V919U4","813","剣尾山","ケンビサン","山地","35.00361","135.40389","大阪府/丹波高地","784","標高点","　"
"D502C7","814","妙見山","ミョウケンサン","山地","34.92889","135.46722","大阪府兵庫県/丹波高地","660","妙見山","　"
"l0YVka","815","三嶽","ミタケ","山地","35.12722","135.24500","兵庫県/丹波高地","793","御岳山","　"
"2WXO2d","816","天香久山","アマノカグヤマ","山地","34.49583","135.81833","奈良県/奈良盆地","152","標高点","　"
"KSWGKg","817","生駒山","イコマヤマ","山地","34.67833","135.67889","大阪府奈良県/生駒/金剛/和泉山地","642","生駒山","　"
"sOVzsj","818","来日岳","クルヒダケ","山地","35.61194","134.78556","兵庫県/丹波高地","567","来日山","　"
"aKUsam","819","竜門岳","リュウモンガダケ","山地","34.44056","135.89778","奈良県/高見山地","904","竜門岳","竜門山（りゅうもんざん）　"
"SGTkSp","820","東床尾山","ヒガシトコノオサン","山地","35.42194","134.91583","兵庫県/丹波高地","839","床ノ尾山","　"
"ACSdAs","821","耳成山","ミミナシヤマ","山地","34.51472","135.80528","奈良県/奈良盆地","139","耳成山","Ｈ18地形図更新に伴う標高改訂　"
"iyR6iv","822","白鬚岳","シラヒゲダケ","山地","34.29306","136.04694","奈良県/紀伊山地東部/大台原山とその周辺","1378","神ノ谷","　"
"0uPZ0y","823","大台ヶ原山","オオダイガハラザン","山地","34.18528","136.10917","奈良県三重県/紀伊山地東部/大台原山とその周辺","1695","大台ケ原山","おおだいがはらやま＜ひでがたけ＞　"
"IqORIB","824","日出ヶ岳","ヒノデガタケ","山地/峰","34.18528","136.10917","奈良県三重県/紀伊山地東部/大台原山とその周辺/大台ヶ原山","1695","大台ケ原山","'大台ヶ原山'の峰"
"qmNKqE","825","信貴山","シギサン","山地","34.61278","135.66833","奈良県/生駒/金剛/和泉山地","437","標高点","　"
"8iMD8H","826","畝傍山","ウネビヤマ","山地","34.49250","135.78472","奈良県/奈良盆地","199","畝傍山","　"
"QeLvQK","827","二上山","ニジョウサン","山地","34.52583","135.67750","奈良県/生駒/金剛/和泉山地","517","標高点","　"
"yaKoyN","828","雄岳","オダケ","山地/峰","34.52583","135.67750","奈良県/生駒/金剛/和泉山地/二上山","517","標高点","'二上山'の峰"
"g6JhgQ","829","山上ヶ岳","サンジョウガタケ","山地","34.25250","135.94111","奈良県/紀伊山地東部/大峰山脈","1719","大峰山上","　"
"Y2I9YT","830","粟鹿山","アワガヤマ","山地","35.27278","134.91556","兵庫県/中国山地東部","962","粟鹿山","　"
"FYH2GW","831","白髪岳","シラガダケ","山地","35.04611","135.13472","兵庫県/丹波高地","722","白髪岳","　"
"nUFVoZ","832","高峰山","タカミネサン","山地","34.03194","136.14722","三重県/紀伊山地東部","1045","高小屋山","　"
"5QEO72","833","葛城山","カツラギサン","山地","34.45611","135.68222","奈良県大阪府/生駒/金剛/和泉山地","959","篠峰山","　"
